fid,COBACIA,cod_setor,tipo_setor,cod_mun,mun_nm,uf,situacao_setor,disp_q95,dem_ret_ano,dem_acm,bal_perc,pec_bov,pec_bub,pec_sui,pec_cap,pec_ovi,pec_gal,pec_total,pec_risco_iminente,pec_risco_pos_deficit,pec_risco_total,cs_ish_urb,area_total_scbc,area_otto,area_scbc_otto,deman_pecuaria,densidade,deman_pecuaria_scbc,deman_pecuaria_otto,perc_deman_pecuaria,cs_ish,ire_cs_pec_eco,
14709,775786953,320425215000002,Rural,3204252,Ponto Belo,Espírito Santo,8,"0,119",0,"0,014","11,556","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 630.086,31","R$ 0,00","R$ 630.086,31",3,"82,80887139","0,4830477474","0,272","3,74376E-05","7,750289739E-05","2,108078809E-05","3,743389944E-05","0,563091333","1,689",3,Médio
14710,7758516,320425215000002,Rural,3204252,Ponto Belo,Espírito Santo,8,"0,041","0,012","0,012","29,036","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 4.410.604,18","R$ 0,00","R$ 4.410.604,18",3,"82,80887139","46,01987117","0,002","0,003339136","7,255856905E-05","1,451171381E-07","0,003339217906","4,345948716E-05",0,3,Médio
14711,775786951,320425215000002,Rural,3204252,Ponto Belo,Espírito Santo,8,"0,133",0,"0,015","11,494","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 630.086,31","R$ 0,00","R$ 630.086,31",3,"82,80887139","3,451009619","1,026","0,000251813","7,29679218E-05","7,486508776E-05","0,0002518122981","0,2973043003","0,892",3,Médio
14712,775853124,320425215000002,Rural,3204252,Ponto Belo,Espírito Santo,8,"0,012","0,001","0,001","7,797","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 315.043,16","R$ 0,00","R$ 315.043,16",3,"82,80887139","13,38819038","3,822","0,000885618","6,614919379E-05","0,0002528222187","0,0008856054065","0,2854754744","0,856",3,Médio
14713,775853127,320425215000002,Rural,3204252,Ponto Belo,Espírito Santo,8,"0,021","0,003","0,003","12,611","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 787.607,89","R$ 0,00","R$ 787.607,89",3,"82,80887139","23,41759837","18,931","0,001530319","6,534910095E-05","0,00123712383","0,001530279897","0,8084091161","2,425",3,Médio
14714,775853145,320425215000002,Rural,3204252,Ponto Belo,Espírito Santo,8,"0,024","0,002","0,002","7,924","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 315.043,16","R$ 0,00","R$ 315.043,16",3,"82,80887139","26,39053882","1,151","0,001641672","6,220683902E-05","7,160007171E-05","0,001641700689","0,04361411519","0,131",3,Médio
14715,77585173,320425215000003,Rural,3204252,Ponto Belo,Espírito Santo,8,"5,456",0,"0,625","11,459","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 630.086,31","R$ 0,00","R$ 630.086,31",3,"153,2205079","2,011258761","1,63","0,000139292","6,925613089E-05","0,0001128874933","0,0001392740792","0,8104377376","2,431",3,Médio
14716,775853125,320425215000003,Rural,3204252,Ponto Belo,Espírito Santo,8,"0,043","0,001","0,006","13,351","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 945.129,47","R$ 0,00","R$ 945.129,47",3,"153,2205079","8,068423073","8,068","0,000617076","7,648037224E-05","0,0006170436432","0,0006170436432","0,9999475644",3,3,Médio
14717,775853151,320425215000003,Rural,3204252,Ponto Belo,Espírito Santo,8,"4,86",0,"0,515","10,59","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 630.086,31","R$ 0,00","R$ 630.086,31",3,"153,2205079","2,719129728","1,367","0,000189189","6,957704079E-05","9,511181476E-05","0,0001891799739","0,5027343808","1,508",3,Médio
14718,775853126,320425215000003,Rural,3204252,Ponto Belo,Espírito Santo,8,"0,014","0,002","0,002","16,739","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 1.417.694,20","R$ 0,00","R$ 1.417.694,20",3,"153,2205079","15,92459586","10,575","0,001182311","7,424433313E-05","0,0007851338229","0,001182266761","0,664067088","1,992",3,Médio
14719,775853142,320425215000003,Rural,3204252,Ponto Belo,Espírito Santo,8,"0,009","0,001","0,001","8,349","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 315.043,16","R$ 0,00","R$ 315.043,16",3,"153,2205079","10,39481493","6,171","0,000737013","7,090198382E-05","0,0004375361422","0,0007370261218","0,5936613631","1,781",3,Médio
14720,77585313,320425215000003,Rural,3204252,Ponto Belo,Espírito Santo,8,"4,917",0,"0,519","10,561","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 630.086,31","R$ 0,00","R$ 630.086,31",3,"153,2205079","0,9370126751","0,656","6,47723E-05","6,912638614E-05","4,534690931E-05","6,477142382E-05","0,7000972531","2,1",3,Médio
14721,775853123,320425215000003,Rural,3204252,Ponto Belo,Espírito Santo,8,"0,058",0,"0,007","11,992","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 787.607,89","R$ 0,00","R$ 787.607,89",3,"153,2205079","3,168533348","3,169","0,000238488","7,526763136E-05","0,0002385231238","0,0002385231238","1,000147277",3,3,Médio
14722,775853141,320425215000003,Rural,3204252,Ponto Belo,Espírito Santo,8,"0,056","0,001","0,005","8,094","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 315.043,16","R$ 0,00","R$ 315.043,16",3,"153,2205079","8,542216346","8,542","0,000638643","7,476314976E-05","0,0006386268253","0,0006386268253","0,9999746733",3,3,Médio
14723,775853143,320425215000003,Rural,3204252,Ponto Belo,Espírito Santo,8,"0,039","0,001","0,003","7,917","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 315.043,16","R$ 0,00","R$ 315.043,16",3,"153,2205079","11,18710872","6,663","0,000765058","6,838746446E-05","0,0004556656757","0,0007650505649","0,5955962498","1,787",3,Médio
14724,775782994,320425215000003,Rural,3204252,Ponto Belo,Espírito Santo,8,"0,013",0,0,"3,457","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 0,00","R$ 0,00","R$ 0,00",5,"153,2205079","8,108135648","1,847","0,000385713","4,757110842E-05","8,786383725E-05","0,0003857065471","0,2277958929","1,139",5,Máximo
14725,775853192,320425215000003,Rural,3204252,Ponto Belo,Espírito Santo,8,"0,005",0,0,"6,663","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 157.521,58","R$ 0,00","R$ 157.521,58",3,"153,2205079","5,990931907","0,016","0,000318794","5,321275637E-05","8,514041019E-07","0,0003187976234","0,002670703031","0,008",3,Médio
14726,775853122,320425215000003,Rural,3204252,Ponto Belo,Espírito Santo,8,"0,007","0,001","0,001","8,911","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 472.564,73","R$ 0,00","R$ 472.564,73",3,"153,2205079","7,713355835","7,713","0,000586464","7,603227603E-05","0,0005864369451","0,0005864369451","0,9999538677",3,3,Médio
14727,77585181,320425215000003,Rural,3204252,Ponto Belo,Espírito Santo,8,"0,024","0,001","0,023","96,035","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 48.359.124,46","R$ 0,00","R$ 48.359.124,46",1,"153,2205079","2,371604253","0,005","8,13529E-05","3,430289851E-05","1,715144926E-07","8,136647527E-05","0,002108277548","0,002",1,Mínimo
14728,77585151,320425215000003,Rural,3204252,Ponto Belo,Espírito Santo,8,"5,568","0,012","0,697","12,518","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 787.607,89","R$ 0,00","R$ 787.607,89",3,"153,2205079","10,23859481","0,216","0,000323626","3,160843905E-05","6,827422835E-06","0,0003236388074","0,021096645","0,063",3,Médio
14729,77585155,320425215000003,Rural,3204252,Ponto Belo,Espírito Santo,8,"5,52","0,001","0,65","11,775","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 787.607,89","R$ 0,00","R$ 787.607,89",3,"153,2205079","0,8351947588","0,761","5,92226E-05","7,090873042E-05","5,396154385E-05","5,92087899E-05","0,9111647217","2,733",3,Médio
14730,7758516,320425215000003,Rural,3204252,Ponto Belo,Espírito Santo,8,"0,041","0,012","0,012","29,036","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 4.410.604,18","R$ 0,00","R$ 4.410.604,18",3,"153,2205079","46,01987117","37,199","0,003339136","7,255856905E-05","0,00269910621","0,003339217906","0,8083247313","2,425",3,Médio
14731,77585152,320425215000003,Rural,3204252,Ponto Belo,Espírito Santo,8,"0,009",0,0,"3,95","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 157.521,58","R$ 0,00","R$ 157.521,58",3,"153,2205079","10,2509168","1,09","0,000277268","2,70481173E-05","2,948244785E-05","0,0002772702504","0,1063319527","0,319",3,Médio
14732,77585171,320425215000003,Rural,3204252,Ponto Belo,Espírito Santo,8,"5,478","0,011","0,637","11,625","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 787.607,89","R$ 0,00","R$ 787.607,89",3,"153,2205079","14,54885373","7,508","0,000765724","5,26312254E-05","0,0003951552403","0,0007657316984","0,5160544012","1,548",3,Médio
14733,775853153,320425215000003,Rural,3204252,Ponto Belo,Espírito Santo,8,"4,853",0,"0,514","10,589","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 630.086,31","R$ 0,00","R$ 630.086,31",3,"153,2205079","7,685551258","0,41","0,000452734","5,890716031E-05","2,415193573E-05","0,000452701527","0,05334685649","0,16",3,Médio
14734,77585172,320425215000003,Rural,3204252,Ponto Belo,Espírito Santo,8,"0,009","0,001","0,001","8,86","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 472.564,73","R$ 0,00","R$ 472.564,73",3,"153,2205079","9,399987023","9,4","0,000721829","7,679042516E-05","0,0007218299965","0,0007218299965","1,000001381",3,3,Médio
14735,775853124,320425215000003,Rural,3204252,Ponto Belo,Espírito Santo,8,"0,012","0,001","0,001","7,797","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 315.043,16","R$ 0,00","R$ 315.043,16",3,"153,2205079","13,38819038","9,566","0,000885618","6,614919379E-05","0,0006327831878","0,0008856054065","0,7145103056","2,144",3,Médio
14736,77578298,320425215000003,Rural,3204252,Ponto Belo,Espírito Santo,8,"0,031","0,046","0,046","150,256","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 34.969.790,32","R$ 52.612.207,06","R$ 87.581.997,39",1,"153,2205079","18,60404424","3,808","0,000809468","4,35103244E-05","0,0001656873153","0,0008094660751","0,2046866773","0,205",1,Mínimo
14737,77585153,320425215000003,Rural,3204252,Ponto Belo,Espírito Santo,8,"5,55","0,029","0,685","12,339","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 787.607,89","R$ 0,00","R$ 787.607,89",3,"153,2205079","26,41961194","12,13","0,001339882","5,071543076E-05","0,0006151781751","0,001339850965","0,4591286211","1,377",3,Médio
14738,77585311,320425215000003,Rural,3204252,Ponto Belo,Espírito Santo,8,"4,986",0,"0,527","10,574","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 630.086,31","R$ 0,00","R$ 630.086,31",3,"153,2205079","4,33814357","1,517","0,000292509","6,742722902E-05","0,0001022871064","0,0002924993195","0,3496887495","1,049",3,Médio
14739,775853152,320425215000003,Rural,3204252,Ponto Belo,Espírito Santo,8,"0,005",0,0,"9,339","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 472.564,73","R$ 0,00","R$ 472.564,73",3,"153,2205079","5,443090027","5,325","0,000421661","7,746721034E-05","0,000412512895","0,0004217314931","0,9783045979","2,935",3,Médio
14740,775853121,320425215000003,Rural,3204252,Ponto Belo,Espírito Santo,8,"0,066",0,"0,008","11,649","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 787.607,89","R$ 0,00","R$ 787.607,89",3,"153,2205079","1,609181325","1,609","0,000124834","7,757609292E-05","0,0001248199335","0,0001248199335","0,9998873185",3,3,Médio
14741,775853127,320425215000003,Rural,3204252,Ponto Belo,Espírito Santo,8,"0,021","0,003","0,003","12,611","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 787.607,89","R$ 0,00","R$ 787.607,89",3,"153,2205079","23,41759837","4,359","0,001530319","6,534910095E-05","0,0002848567311","0,001530279897","0,18614206","0,558",3,Médio
14742,77585154,320425215000003,Rural,3204252,Ponto Belo,Espírito Santo,8,"0,006","0,008","0,008","126,332","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 41.585.696,60","R$ 32.764.488,23","R$ 74.350.184,83",1,"153,2205079","6,730722529",0,"0,000189844","2,820558999E-05",0,"0,0001898518262",0,0,1,Mínimo
14743,77585211,320425215000003,Rural,3204252,Ponto Belo,Espírito Santo,8,"0,438","0,001","0,07","15,959","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 1.260.172,62","R$ 0,00","R$ 1.260.172,62",3,"153,2205079","20,66825",0,"0,001190778","5,761387636E-05",0,"0,001190763597",0,0,3,Médio
14744,7758519,320425215000003,Rural,3204252,Ponto Belo,Espírito Santo,8,"5,43","0,005","0,602","11,088","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 630.086,31","R$ 0,00","R$ 630.086,31",3,"153,2205079","6,89640502","1,786","0,000345301","5,006971009E-05","8,942450222E-05","0,0003453307905","0,258975509","0,777",3,Médio
14745,775853154,320425215000003,Rural,3204252,Ponto Belo,Espírito Santo,8,"0,007","0,001","0,001","7,77","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 315.043,16","R$ 0,00","R$ 315.043,16",3,"153,2205079","7,939811368","0,089","0,00050914","6,412494912E-05","5,707120472E-06","0,000509152096","0,01120933431","0,034",3,Médio
14746,775853145,320425215000003,Rural,3204252,Ponto Belo,Espírito Santo,8,"0,024","0,002","0,002","7,924","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 315.043,16","R$ 0,00","R$ 315.043,16",3,"153,2205079","26,39053882","0,026","0,001641672","6,220683902E-05","1,617377814E-06","0,001641700689","0,0009852015594","0,003",3,Médio
14747,775853126,320425215000004,Rural,3204252,Ponto Belo,Espírito Santo,8,"0,014","0,002","0,002","16,739","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 1.417.694,20","R$ 0,00","R$ 1.417.694,20",3,"8,852806596","15,92459586","0,087","0,001182311","7,424433313E-05","6,459256982E-06","0,001182266761","0,005463246965","0,016",3,Médio
14748,77578696,320425215000004,Rural,3204252,Ponto Belo,Espírito Santo,8,"0,044","0,003","0,003","6,506","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 157.521,58","R$ 0,00","R$ 157.521,58",3,"8,852806596","26,52479044","1,197","0,00199713","7,529296054E-05","9,012567377E-05","0,001997070485","0,04512759498","0,135",3,Médio
14749,77578684,320425215000004,Rural,3204252,Ponto Belo,Espírito Santo,8,"0,038","0,009","0,009","23,045","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 2.835.388,40","R$ 0,00","R$ 2.835.388,40",3,"8,852806596","23,32417107","0,404","0,00087087","3,733766132E-05","1,508441517E-05","0,0008708636126","0,01732108716","0,052",3,Médio
14750,7758516,320425215000004,Rural,3204252,Ponto Belo,Espírito Santo,8,"0,041","0,012","0,012","29,036","R$ 156.568.929,07","R$ 0,00","R$ 831.563,60","R$ 112.178,05","R$ 7.783,20","R$ 1.124,12","R$ 157.521.578,03","R$ 4.410.604,18","R$ 0,00","R$ 4.410.604,18",3,"8,852806596","46,01987117","7,165","0,003339136","7,255856905E-05","0,0005198821472","0,003339217906","0,1556936127","0,467",3,Médio
14751,7778168,320430205000001,Urbana,3204302,Presidente Kennedy,Espírito Santo,1,"0,154","0,007","0,007","4,602","R$ 210.443.646,34","R$ 0,00","R$ 864.475,08","R$ 182.796,15","R$ 12.859,20","R$ 346,53","R$ 211.504.123,31","R$ 211.504,12","R$ 0,00","R$ 211.504,12",3,"0,5960173547","30,61169449","0,596","0,0023356","7,62976385E-05","4,547339254E-05","0,002335470714","0,0194696834","0,058",3,Médio
14752,7778168,320430205000003,Urbana,3204302,Presidente Kennedy,Espírito Santo,1,"0,154","0,007","0,007","4,602","R$ 210.443.646,34","R$ 0,00","R$ 864.475,08","R$ 182.796,15","R$ 12.859,20","R$ 346,53","R$ 211.504.123,31","R$ 211.504,12","R$ 0,00","R$ 211.504,12",3,"0,2002751945","30,61169449","0,2","0,0023356","7,62976385E-05","1,52595277E-05","0,002335470714","0,006533450805","0,02",3,Médio
14753,777811,320430205000005,Urbana,3204302,Presidente Kennedy,Espírito Santo,3,"23,499","0,005","1,372","5,837","R$ 210.443.646,34","R$ 0,00","R$ 864.475,08","R$ 182.796,15","R$ 12.859,20","R$ 346,53","R$ 211.504.123,31","R$ 211.504,12","R$ 0,00","R$ 211.504,12",3,"24,80619981","9,661211036","1,736","0,000409687","4,240534634E-05","7,361568124E-05","0,0004091691868","0,1796876182","0,539",3,Médio
14754,7778161,320430205000005,Urbana,3204302,Presidente Kennedy,Espírito Santo,3,"1,007","0,001","0,027","2,656","R$ 210.443.646,34","R$ 0,00","R$ 864.475,08","R$ 182.796,15","R$ 12.859,20","R$ 346,53","R$ 211.504.123,31","R$ 0,00","R$ 0,00","R$ 0,00",5,"24,80619981","8,868378461","1,89","0,000355019","4,003200828E-05","7,566049565E-05","0,0003550438815","0,2131167505","1,066",5,Máximo
14755,7778162,320430205000005,Urbana,3204302,Presidente Kennedy,Espírito Santo,3,"0,113","0,004","0,004","3,58","R$ 210.443.646,34","R$ 0,00","R$ 864.475,08","R$ 182.796,15","R$ 12.859,20","R$ 346,53","R$ 211.504.123,31","R$ 0,00","R$ 0,00","R$ 0,00",5,"24,80619981","22,42907188","5,518","0,001289433","5,748936055E-05","0,0003172262915","0,001289428868","0,2460199882","1,23",5,Máximo
14756,777782,320430205000005,Urbana,3204302,Presidente Kennedy,Espírito Santo,3,"0,068","0,004","0,004","6,484","R$ 210.443.646,34","R$ 0,00","R$ 864.475,08","R$ 182.796,15","R$ 12.859,20","R$ 346,53","R$ 211.504.123,31","R$ 211.504,12","R$ 0,00","R$ 211.504,12",3,"24,80619981","13,61137856","0,516","0,001046121","7,685635921E-05","3,965788135E-05","0,001046091905","0,03790945919","0,114",3,Médio
14757,777815,320430205000005,Urbana,3204302,Presidente Kennedy,Espírito Santo,3,"23,319",0,"1,363","5,846","R$ 210.443.646,34","R$ 0,00","R$ 864.475,08","R$ 182.796,15","R$ 12.859,20","R$ 346,53","R$ 211.504.123,31","R$ 211.504,12","R$ 0,00","R$ 211.504,12",3,"24,80619981","0,9282860672","0,004","6,74135E-05","7,262147131E-05","2,904858853E-07","6,746534685E-05","0,004309016521","0,013",3,Médio
14758,7778162,320430205000006,Rural,3204302,Presidente Kennedy,Espírito Santo,5,"0,113","0,004","0,004","3,58","R$ 210.443.646,34","R$ 0,00","R$ 864.475,08","R$ 182.796,15","R$ 12.859,20","R$ 346,53","R$ 211.504.123,31","R$ 0,00","R$ 0,00","R$ 0,00",5,"0,6169193463","22,42907188","0,617","0,001289433","5,748936055E-05","3,547093546E-05","0,001289428868","0,02750894033","0,138",5,Máximo
14759,7777871,320430205000007,Rural,3204302,Presidente Kennedy,Espírito Santo,8,"0,272","0,008","0,03","11,168","R$ 210.443.646,34","R$ 0,00","R$ 864.475,08","R$ 182.796,15","R$ 12.859,20","R$ 346,53","R$ 211.504.123,31","R$ 846.016,49","R$ 0,00","R$ 846.016,49",3,"22,06416708","6,228099478","1,552","0,000487333","7,824746565E-05","0,0001214400667","0,0004873252161","0,2491931938","0,748",3,Médio
14760,777786,320430205000007,Rural,3204302,Presidente Kennedy,Espírito Santo,8,"0,064","0,009","0,009","13,604","R$ 210.443.646,34","R$ 0,00","R$ 864.475,08","R$ 182.796,15","R$ 12.859,20","R$ 346,53","R$ 211.504.123,31","R$ 1.269.024,74","R$ 0,00","R$ 1.269.024,74",3,"22,06416708","12,72243048","2,281","0,000934693","7,346811613E-05","0,0001675807729","0,0009346613734","0,1792896415","0,538",3,Médio
14761,7777873,320430205000007,Rural,3204302,Presidente Kennedy,Espírito Santo,8,"0,212","0,011","0,013","6,31","R$ 210.443.646,34","R$ 0,00","R$ 864.475,08","R$ 182.796,15","R$ 12.859,20","R$ 346,53","R$ 211.504.123,31","R$ 211.504,12","R$ 0,00","R$ 211.504,12",3,"22,06416708","11,78748621","5,797","0,000903582","7,665603878E-05","0,0004443750568","0,0009036213851","0,491792728","1,475",3,Médio
14762,7777843,320430205000007,Rural,3204302,Presidente Kennedy,Espírito Santo,8,"0,132","0,023","0,023","17,136","R$ 210.443.646,34","R$ 0,00","R$ 864.475,08","R$ 182.796,15","R$ 12.859,20","R$ 346,53","R$ 211.504.123,31","R$ 2.115.041,23","R$ 0,00","R$ 2.115.041,23",3,"22,06416708","26,23763711","4,463","0,001896875","7,229595379E-05","0,0003226568418","0,001896901235","0,1700991588","0,51",3,Médio
